"","-6","9","23","72","100","129","166"
"9",0.875,0.666666666666667,0.166666666666667,0,0,0,0
"23",0.583333333333333,0.416666666666667,0.111111111111111,0,0,0,0
"72",0.6875,0.583333333333333,0.0833333333333333,0,0,0,0
"129",0.40625,0.204545454545455,0.0416666666666667,0,0,0,0.166666666666667
"166",0.625,0.454545454545455,0.0833333333333333,0,0,0,0.333333333333333
